,access_rate,epsilon_values,explore/exploit,latency_deviation,states,total_latency,total_rewards
0,0.48,1.0,explore,6.065257217062824,"[5, 2, 8, 10, 7, 7, 5, 7, 9, 3, 2.9375, 2.9375, 2.625, 2.625, 2.175, 2.175, 3.25, 3.25, 2.075, 2.075, 3.15, 3.15, 2.6375, 2.6375, 3.075, 3.075, 3.225, 3.225, 3.125, 3.125, 1000, 14.409354397182376]",14.298299450914902,-0.7397470909415854
1,0.44000000000000006,1.0,explore,6.0197948240581045,"[3, 8, 2, 10, 9, 5, 2, 7, 4, 5, 4.216666666666667, 4.216666666666667, 2.9499999999999997, 2.9499999999999997, 4.416666666666667, 4.416666666666667, 2.9499999999999997, 2.9499999999999997, 4.333333333333333, 4.333333333333333, 4.1000000000000005, 4.1000000000000005, 4.266666666666667, 4.266666666666667, 4.366666666666666, 4.366666666666666, 4.25, 4.25, 2.9333333333333336, 2.9333333333333336, 1000, 10.975771243681582]",18.430179640116865,-55.058365762363934
2,0.64,1.0,explore,2.464488046917304,"[5, 2, 7, 7, 7, 5, 6, 3, 5, 4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1000, 6.689153933755986]",8.697103264843069,-0.43768082112244755
3,0.54,1.0,explore,3.6645474248716274,"[6, 9, 3, 8, 2, 2, 1, 9, 6, 4, 4.333333333333333, 4.333333333333333, 3.4166666666666665, 3.4166666666666665, 3.9, 3.9, 3.716666666666667, 3.716666666666667, 4.033333333333333, 4.033333333333333, 4.266666666666667, 4.266666666666667, 4.366666666666666, 4.366666666666666, 4.233333333333333, 4.233333333333333, 3.5500000000000003, 3.5500000000000003, 4.3, 4.3, 900, 9.841668483881193]",13.897412492744646,-6.970096600212335
4,0.48,1.0,explore,5.103586893755091,"[5, 8, 7, 1, 10, 4, 5, 7, 5, 9, 3.25, 3.25, 2.2375, 2.2375, 3.125, 3.125, 1.85, 1.85, 2.825, 2.825, 1.85, 1.85, 3.2125, 3.2125, 2.3, 2.3, 2.7125, 2.7125, 3.25, 3.25, 1100, 7.255917033109962]",17.33300447335596,-24.54135906891954
5,0.44000000000000006,1.0,explore,6.472573119030789,"[3, 4, 10, 9, 9, 3, 9, 5, 5, 5, 4.216666666666667, 4.216666666666667, 4.0, 4.0, 3.216666666666667, 3.216666666666667, 2.766666666666667, 2.766666666666667, 1.4383333333333335, 1.4383333333333335, 2.9, 2.9, 4.283333333333333, 4.283333333333333, 4.216666666666667, 4.216666666666667, 4.316666666666666, 4.316666666666666, 3.8000000000000003, 3.8000000000000003, 1000, 10.918578684806159]",10.709467412847998,-10.529147694739043
6,0.45999999999999996,1.0,explore,4.650585073230249,"[6, 8, 9, 1, 4, 1, 8, 5, 8, 8, 26.6, 26.6, 25.6, 25.6, 24.0, 24.0, 25.6, 25.6, 23.5, 23.5, 23.1, 23.1, 22.8, 22.8, 8.63, 8.63, 17.4, 17.4, 24.6, 24.6, 900, 0.0]",8.976286415163955,-16.889900708503014
7,0.5,1.0,explore,4.464994579842006,"[5, 3, 3, 9, 4, 2, 5, 7, 5, 9, 4.05, 4.05, 1.4383333333333335, 1.4383333333333335, 3.5666666666666664, 3.5666666666666664, 4.333333333333333, 4.333333333333333, 4.283333333333333, 4.283333333333333, 3.5, 3.5, 2.0166666666666666, 2.0166666666666666, 4.333333333333333, 4.333333333333333, 3.5, 3.5, 3.0, 3.0, 900, 7.354304593103766]",16.698039591387875,-26.68647557944111
8,0.5199999999999999,1.0,explore,4.0652332321974995,"[5, 4, 7, 4, 6, 7, 3, 8, 10, 1, 3.8666666666666667, 3.8666666666666667, 3.65, 3.65, 4.216666666666667, 4.216666666666667, 2.983333333333333, 2.983333333333333, 4.216666666666667, 4.216666666666667, 4.2, 4.2, 4.283333333333333, 4.283333333333333, 4.1499999999999995, 4.1499999999999995, 3.1833333333333336, 3.1833333333333336, 4.2, 4.2, 1000, 9.582022943639739]",10.298345362317772,-8.515417429060859
9,0.6,1.0,explore,4.286325626407991,"[6, 4, 1, 4, 2, 2, 3, 5, 9, 5, 2.316666666666667, 2.316666666666667, 4.25, 4.25, 4.133333333333334, 4.133333333333334, 3.983333333333333, 3.983333333333333, 3.9166666666666665, 3.9166666666666665, 2.766666666666667, 2.766666666666667, 4.266666666666667, 4.266666666666667, 3.4166666666666665, 3.4166666666666665, 4.333333333333333, 4.333333333333333, 3.1833333333333336, 3.1833333333333336, 900, 9.459229851380151]",8.43013088898123,-7.901362937863071
10,0.5399999999999999,1.0,explore,6.06412699404165,"[8, 4, 2, 1, 10, 2, 5, 10, 8, 2, 3.257142857142857, 3.257142857142857, 2.8428571428571425, 2.8428571428571425, 3.6571428571428575, 3.6571428571428575, 3.6571428571428575, 3.6571428571428575, 2.642857142857143, 2.642857142857143, 3.5285714285714285, 3.5285714285714285, 3.757142857142857, 3.757142857142857, 1.9857142857142858, 1.9857142857142858, 2.642857142857143, 2.642857142857143, 3.642857142857143, 3.642857142857143, 1100, 9.617404774710316]",10.29667734231732,-2.268124717392244
11,0.5599999999999999,1.0,explore,2.464366594261682,"[6, 4, 3, 3, 10, 9, 3, 3, 7, 6, 3.25, 3.25, 3.225, 3.225, 3.125, 3.125, 3.15, 3.15, 3.2125, 3.2125, 2.4875, 2.4875, 2.575, 2.575, 1.825, 1.825, 3.2125, 3.2125, 2.8125, 2.8125, 1100, 9.47984066950351]",10.697113247227701,-7.410246080039204
12,0.48,1.0,explore,4.28594187329699,"[3, 1, 10, 2, 4, 4, 2, 9, 10, 3, 26.2, 26.2, 26.1, 26.1, 25.5, 25.5, 24.6, 24.6, 23.2, 23.2, 20.9, 20.9, 24.2, 24.2, 25.1, 25.1, 8.63, 8.63, 24.2, 24.2, 1000, 0.0]",10.429359042869404,-71.32982551489208
13,0.64,1.0,explore,2.6008874686069086,"[4, 5, 3, 3, 4, 9, 6, 7, 4, 2, 3.3000000000000003, 3.3000000000000003, 2.433333333333333, 2.433333333333333, 3.516666666666667, 3.516666666666667, 4.433333333333334, 4.433333333333334, 3.6999999999999997, 3.6999999999999997, 3.3000000000000003, 3.3000000000000003, 4.116666666666666, 4.116666666666666, 4.333333333333333, 4.333333333333333, 3.6999999999999997, 3.6999999999999997, 4.266666666666667, 4.266666666666667, 1100, 8.019534217804267]",13.102762781857729,-25.343554403161683
14,0.52,1.0,explore,4.729337124418083,"[1, 2, 2, 2, 2, 7, 5, 9, 4, 8, 3.1875, 3.1875, 3.25, 3.25, 3.05, 3.05, 3.2875, 3.2875, 3.0875, 3.0875, 3.225, 3.225, 1.35, 1.35, 3.025, 3.025, 2.9625, 2.9625, 3.25, 3.25, 900, 11.55645176907202]",8.694438864775359,-22.562534374598364
15,0.58,1.0,explore,4.41156425305754,"[3, 5, 2, 4, 5, 1, 8, 10, 9, 10, 2.814285714285714, 2.814285714285714, 3.357142857142857, 3.357142857142857, 3.4285714285714284, 3.4285714285714284, 3.742857142857143, 3.742857142857143, 3.6, 3.6, 3.7285714285714286, 3.7285714285714286, 3.6571428571428575, 3.6571428571428575, 3.7142857142857144, 3.7142857142857144, 2.7142857142857144, 2.7142857142857144, 2.3714285714285714, 2.3714285714285714, 1100, 11.49567611146619]",12.380131322679834,-2.513824695964309
16,0.58,1.0,explore,2.6939510451737565,"[3, 6, 9, 6, 5, 1, 4, 3, 1, 4, 4.25, 4.25, 4.25, 4.25, 4.383333333333334, 4.383333333333334, 4.2, 4.2, 4.216666666666667, 4.216666666666667, 3.8833333333333333, 3.8833333333333333, 4.2, 4.2, 4.433333333333334, 4.433333333333334, 2.316666666666667, 2.316666666666667, 4.133333333333334, 4.133333333333334, 1000, 9.595773508975531]",12.841303713718617,-1.6926956958869888
17,0.42000000000000004,1.0,explore,2.684676282387188,"[2, 5, 10, 10, 7, 8, 10, 8, 3, 5, 3.5666666666666664, 3.5666666666666664, 4.066666666666666, 4.066666666666666, 2.316666666666667, 2.316666666666667, 3.1, 3.1, 4.1000000000000005, 4.1000000000000005, 2.3666666666666667, 2.3666666666666667, 2.766666666666667, 2.766666666666667, 3.3000000000000003, 3.3000000000000003, 2.0166666666666666, 2.0166666666666666, 4.333333333333333, 4.333333333333333, 1000, 14.515469342894226]",8.82736133437843,-8.194722664937988
18,0.43999999999999995,1.0,explore,3.7070806954935818,"[8, 3, 8, 3, 3, 1, 5, 5, 10, 9, 2.96, 2.96, 4.68, 4.68, 5.04, 5.04, 4.62, 4.62, 4.24, 4.24, 4.42, 4.42, 4.220000000000001, 4.220000000000001, 3.6, 3.6, 4.4799999999999995, 4.4799999999999995, 2.96, 2.96, 1000, 10.36437089927007]",11.760924638769227,-21.32102547782032
19,0.5999999999999999,1.0,explore,2.7278686252663937,"[1, 5, 3, 5, 3, 2, 9, 1, 8, 9, 2.3875, 2.3875, 2.3125, 2.3125, 3.25, 3.25, 2.675, 2.675, 2.925, 2.925, 3.2125, 3.2125, 2.8, 2.8, 3.2, 3.2, 1.35, 1.35, 3.225, 3.225, 900, 8.970398872037572]",14.692178157787106,-2.0409727308834986
20,0.5599999999999999,1.0,explore,2.065110922022673,"[10, 10, 6, 5, 3, 1, 8, 4, 3, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 900, 9.542069874741328]",10.298027288576087,-1.3890682244594916
21,0.5800000000000001,1.0,explore,2.0648895979952875,"[8, 6, 6, 1, 3, 7, 9, 6, 9, 9, 24.8, 24.8, 26.2, 26.2, 19.8, 19.8, 20.9, 20.9, 26.0, 26.0, 20.9, 20.9, 25.5, 25.5, 25.0, 25.0, 25.0, 25.0, 25.7, 25.7, 1000, 0.0]",10.297748321156671,-7.9694302635234235
22,0.48,1.0,explore,5.246272409098999,"[8, 6, 9, 4, 1, 9, 5, 5, 7, 7, 21.4, 21.4, 23.5, 23.5, 20.5, 20.5, 17.7, 17.7, 25.6, 25.6, 14.6, 14.6, 19.4, 19.4, 21.2, 21.2, 25.4, 25.4, 25.6, 25.6, 1000, 0.0]",11.390811274666502,-4.993868604491742
23,0.54,1.0,explore,5.66485658368062,"[5, 5, 5, 4, 5, 1, 2, 7, 3, 2, 2.0727272727272728, 2.0727272727272728, 2.381818181818182, 2.381818181818182, 2.3363636363636364, 2.3363636363636364, 2.2818181818181817, 2.2818181818181817, 2.3272727272727276, 2.3272727272727276, 2.3000000000000003, 2.3000000000000003, 2.1999999999999997, 2.1999999999999997, 1.9454545454545453, 1.9454545454545453, 2.2363636363636363, 2.2363636363636363, 2.381818181818182, 2.381818181818182, 1000, 8.010244504948401]",9.897796489744682,-2.8691277727767637
24,0.42000000000000004,1.0,explore,10.643216227170548,"[9, 1, 4, 7, 7, 2, 8, 5, 8, 2, 25.5, 25.5, 20.5, 20.5, 25.7, 25.7, 25.3, 25.3, 18.0, 18.0, 26.4, 26.4, 24.8, 24.8, 18.5, 18.5, 25.2, 25.2, 19.9, 19.9, 1100, 0.0]",18.96639354429564,-8.821444249568978
25,0.5599999999999999,1.0,explore,4.285586783738124,"[9, 9, 6, 8, 5, 2, 9, 8, 8, 3, 1.825, 1.825, 3.25, 3.25, 2.4875, 2.4875, 3.2125, 3.2125, 2.8, 2.8, 2.85, 2.85, 3.0, 3.0, 2.2125, 2.2125, 3.0125, 3.0125, 3.2375, 3.2375, 1000, 10.684707638467493]",14.429053997369028,-4.3780460606055716
26,0.5199999999999999,1.0,explore,7.043022518332423,"[9, 1, 7, 5, 10, 5, 7, 4, 8, 1, 3.3166666666666664, 3.3166666666666664, 2.766666666666667, 2.766666666666667, 4.166666666666667, 4.166666666666667, 3.766666666666667, 3.766666666666667, 4.233333333333333, 4.233333333333333, 3.1333333333333333, 3.1333333333333333, 4.216666666666667, 4.216666666666667, 2.3666666666666667, 2.3666666666666667, 4.2, 4.2, 4.3, 4.3, 1100, 13.073605000642639]",11.36504269094193,-3.127692001592286
27,0.48,1.0,explore,3.262807139559385,"[3, 3, 2, 8, 10, 3, 5, 4, 1, 1, 20.2, 20.2, 19.3, 19.3, 10.8, 10.8, 19.9, 19.9, 21.0, 21.0, 24.5, 24.5, 20.9, 20.9, 14.2, 14.2, 22.2, 22.2, 21.7, 21.7, 1000, 0.0]",13.494924055140519,-0.5010392667705281
28,0.64,1.0,explore,3.26712931091635,"[2, 3, 10, 6, 2, 6, 9, 2, 10, 5, 3.7142857142857144, 3.7142857142857144, 1.2328571428571429, 1.2328571428571429, 3.257142857142857, 3.257142857142857, 3.314285714285714, 3.314285714285714, 2.8857142857142857, 2.8857142857142857, 3.0285714285714285, 3.0285714285714285, 3.6285714285714286, 3.6285714285714286, 3.6, 3.6, 3.6285714285714286, 3.6285714285714286, 2.1142857142857143, 2.1142857142857143, 1000, 11.48602773525657]",9.50099766949416,-0.8161306246745745
29,0.48,1.0,explore,4.0221833539860485,"[8, 2, 9, 6, 3, 9, 1, 1, 10, 10, 2.9375, 2.9375, 2.45, 2.45, 3.175, 3.175, 3.0375, 3.0375, 2.9625, 2.9625, 2.7625, 2.7625, 3.0875, 3.0875, 1.07875, 1.07875, 2.525, 2.525, 2.075, 2.075, 1100, 12.594260436899065]",10.43355900748253,-24.466998738174482
30,0.6,1.0,explore,3.8001944050288756,"[6, 1, 2, 9, 4, 4, 6, 1, 6, 7, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 900, 11.52029161263359]",12.300688942867886,-5.06449172020601
31,0.4,1.0,explore,6.064725980248426,"[2, 1, 6, 6, 5, 10, 6, 10, 2, 5, 3.0833333333333335, 3.0833333333333335, 1.4383333333333335, 1.4383333333333335, 4.283333333333333, 4.283333333333333, 4.05, 4.05, 3.733333333333333, 3.733333333333333, 3.3666666666666667, 3.3666666666666667, 3.8000000000000003, 3.8000000000000003, 4.3999999999999995, 4.3999999999999995, 3.8000000000000003, 3.8000000000000003, 4.0, 4.0, 1000, 10.366591571772728]",10.297614238094635,-89.84458551873576
32,0.52,1.0,explore,7.264615912169896,"[1, 2, 6, 5, 10, 2, 8, 3, 4, 7, 20.9, 20.9, 26.4, 26.4, 22.4, 22.4, 23.2, 23.2, 25.0, 25.0, 25.8, 25.8, 24.6, 24.6, 25.6, 25.6, 23.1, 23.1, 18.7, 18.7, 1000, 0.0]",11.497455400691148,-1.7448671701423386
33,0.42000000000000004,1.0,explore,4.907449949288244,"[8, 3, 1, 7, 8, 5, 10, 10, 10, 7, 3.542857142857143, 3.542857142857143, 2.5285714285714285, 2.5285714285714285, 3.257142857142857, 3.257142857142857, 3.057142857142857, 3.057142857142857, 3.6714285714285713, 3.6714285714285713, 3.5142857142857147, 3.5142857142857147, 3.057142857142857, 3.057142857142857, 3.5, 3.5, 3.642857142857143, 3.642857142857143, 2.9857142857142853, 2.9857142857142853, 900, 11.718221884292936]",10.961715760061953,-82.25396514870268
34,0.44000000000000006,1.0,explore,7.1382478311272894,"[9, 2, 7, 3, 1, 5, 9, 8, 5, 6, 2.711111111111111, 2.711111111111111, 2.488888888888889, 2.488888888888889, 1.6444444444444446, 1.6444444444444446, 1.9888888888888887, 1.9888888888888887, 2.2666666666666666, 2.2666666666666666, 1.8444444444444446, 1.8444444444444446, 2.6666666666666665, 2.6666666666666665, 2.6888888888888887, 2.6888888888888887, 2.8444444444444446, 2.8444444444444446, 2.5999999999999996, 2.5999999999999996, 1000, 11.23083899468513]",11.108161564786133,-25.513195437921826
35,0.44000000000000006,1.0,explore,4.285911552673779,"[5, 1, 8, 5, 8, 3, 7, 9, 8, 10, 4.0, 4.0, 3.9166666666666665, 3.9166666666666665, 4.233333333333333, 4.233333333333333, 3.5666666666666664, 3.5666666666666664, 4.066666666666666, 4.066666666666666, 4.1000000000000005, 4.1000000000000005, 3.733333333333333, 3.733333333333333, 2.766666666666667, 2.766666666666667, 4.05, 4.05, 2.433333333333333, 2.433333333333333, 1000, 9.86613230232531]",8.42944210744128,-9.17204224624717
